31924000,3267500,370,P,T,0
31924000,3267500,400,P,T,0
31925000,3267500,100,P,T,0
31925000,3267500,100,P,T,0
31947000,3267900,100,P,T,0
31958000,3265000,125,P,@,0
31977000,3266300,100,Q,@F,0
31994000,3267500,100,P,T,0
32026000,3268000,200,P,T,0
32026000,3268000,200,P,T,0
32027000,3268000,200,P,T,0
32027000,3267400,300,Q,@F,0
32029000,3268000,309,P,T,0
32131000,3269600,100,Q,@F,0
32131000,3269700,100,Q,@F,0
32137000,3269500,249,Q,@F,0
32138000,3269800,100,Q,@F,0
32141000,3270000,100,Q,@F,0
32144000,3270000,400,Q,@F,0
32145000,3270000,600,Q,@F,0
32147000,3270700,100,P,T,0
32148000,3270600,100,Q,@F,0
32152000,3270700,200,P,T,0
32155000,3270200,100,P,@F,0
32155000,3270200,100,P,@F,0
32167000,3270700,180,P,@F,0
32168000,3270800,100,Q,@F,0
32168000,3271000,400,Q,@F,0
32168000,3271000,100,Q,@F,0
32168000,3271000,500,Q,@F,0
32168000,3271000,100,Q,@F,0
32168000,3271000,200,Q,@F,0
32169000,3271000,100,Q,@F,0
32198000,3270200,100,P,@F,0
32198000,3270000,100,K,T,0
32200000,3270000,100,P,T,0
32202000,3270000,100,Q,@F,0
32203000,3270000,1800,P,T,0
32208000,3270000,100,P,@F,0
32208000,3270000,900,P,@F,0
32210000,3270000,100,P,T,0
32219000,3269000,100,P,@F,0
32221000,3269800,100,P,@F,0
32221000,3269800,100,P,@F,0
32222000,3269800,100,P,T,0
32222000,3269900,100,P,T,0
32222000,3269900,100,P,T,0
32230000,3268900,500,P,T,0
32230000,3268900,780,P,T,0
32231000,3268900,600,P,@F,0
32231000,3268900,350,P,T,0
32232000,3268900,200,P,T,0
32232000,3267000,100,P,T,0
32244000,3269700,100,Q,@F,0
32244000,3269900,100,P,@F,0
32244000,3269900,100,P,@F,0
32244000,3269900,100,P,@F,0
32256000,3270000,1000,P,@F,0
32261000,3270000,100,P,T,0
32264000,3270000,1000,P,@F,0
32265000,3270000,100,P,@F,0
32265000,3270000,100,P,@F,0
32265000,3270000,100,P,@F,0
32265000,3270000,100,P,@F,0
32273000,3270000,500,P,@F,0
32285000,3272500,500,Q,@F,0
32285000,3272500,400,P,@F,0
32298000,3274000,200,P,T,0
32316000,3273900,100,P,T,0
32340000,3273600,100,Q,@F,0
32340000,3273600,100,P,@F,0
32340000,3273600,100,P,@F,0
32343000,3273600,100,P,@F,0
32345000,3274000,300,P,T,0
32345000,3273600,100,Q,@F,0
32346000,3273600,100,Q,@F,0
32346000,3273600,100,Q,@F,0
32348000,3273500,175,K,T,0
32348000,3272500,100,Q,@F,0
32348000,3272500,100,Q,@F,0
32349000,3272500,100,Q,@F,0
32361000,3273400,100,Q,@F,0
32366000,3273500,100,Q,@F,0
32368000,3272600,100,P,@F,0
32368000,3272500,100,Q,@F,0
32376000,3273500,100,P,T,0
32378000,3273500,100,P,T,0
32378000,3273500,100,P,T,0
32379000,3273500,100,P,T,0
32385000,3273600,200,Q,T,0
32388000,3273600,220,Q,@F,0
32388000,3274000,100,Q,@F,0
32393000,3274700,100,P,@F,0
32394000,3274700,200,P,T,0
32399000,3275000,470,P,T,0
32409000,3276100,100,P,@F,0
32427000,3276200,100,Q,@F,0
32428000,3276200,100,Q,@F,0
32431000,3276200,200,Q,@F,0
32450000,3275000,100,P,@F,0
32453000,3274900,100,Q,@F,0
32453000,3273600,182,Q,@F,0
32479000,3274200,100,P,@F,0
32481000,3274200,100,Z,T,0
32481000,3274200,192,Z,@F,0
32481000,3274200,100,Z,T,0
32481000,3274200,200,Z,@F,0
32495000,3274700,200,K,T,0
32500000,3275400,100,K,T,0
32504000,3275400,100,K,T,0
32511000,3274900,200,Q,@F,0
32511000,3274900,200,P,@F,0
32515000,3274500,100,P,T,0
32515000,3274500,385,P,@F,0
32521000,3275500,100,P,T,0
32525000,3275500,300,P,T,0
32555000,3276400,100,P,T,0
32565000,3276400,100,P,@F,0
32565000,3276400,100,P,@F,0
32565000,3276300,110,Q,@F,0
32566000,3276500,100,Q,@F,0
32567000,3276500,100,P,T,0
32570000,3276800,200,P,T,0
32570000,3277000,100,Q,@F,0
32573000,3277000,150,Q,T,0
32575000,3277000,200,Q,@F,0
32575000,3277000,140,Q,@F,0
32580000,3277600,100,P,@F,0
32580000,3277600,200,P,@F,0
32589000,3277000,100,Q,@F,0
32589000,3277000,500,Q,@F,0
32589000,3277000,100,P,@F,0
32589000,3277000,110,Q,@F,0
32591000,3277000,100,Q,@F,0
32617000,3276000,400,Q,@F,0
32622000,3276100,100,Q,@F,0
32629000,3276100,100,Q,@F,0
32630000,3276000,100,P,T,0
32653000,3276800,100,Q,@F,0
32653000,3276800,100,Q,@F,0
32660000,3277000,100,P,@F,0
32661000,3277000,100,Q,T,0
32661000,3277000,100,Q,T,0
32661000,3276600,100,P,@F,0
32661000,3276600,100,P,@F,0
32682000,3277000,100,P,@F,0
32684000,3277100,100,Q,@F,0
32684000,3277100,100,Q,@F,0
32710000,3275500,100,P,T,0
32710000,3275500,285,P,T,0
32757000,3275500,100,P,T,0
32757000,3275500,137,P,T,0
32762000,3275800,100,Q,T,0
32762000,3276400,100,P,@F,0
32762000,3276500,900,P,@F,0
32763000,3275800,100,Q,@F,0
32763000,3275600,100,Q,@F,0
32763000,3276500,100,P,T,0
32793000,3277100,360,P,T,0
32793000,3277500,200,Q,@F,0
32794000,3277800,100,Q,@F,0
32795000,3278000,100,P,T,0
32795000,3278000,100,P,T,0
32797000,3277500,100,Q,@F,0
32797000,3277500,200,Q,@F,0
32849000,3277800,107,Q,@F,0
32873000,3277900,100,P,@F,0
32883000,3278000,228,Q,@F,0
32894000,3278000,100,Q,T,0
32913000,3277500,100,P,@F,0
32914000,3277500,200,P,T,0
32917000,3277500,193,P,T,0
33032000,3276500,100,Q,@F,0
33033000,3276500,300,Q,@F,0
33057000,3276500,100,Q,T,0
33058000,3276800,577,P,@F,0
33058000,3276800,252,P,@F,0
33058000,3276800,271,P,@,0
33074000,3277500,100,P,T,0
33077000,3277500,110,Q,@F,0
33096000,3277400,100,P,@F,0
33096000,3277500,100,Q,@F,0
33120000,3277400,100,P,@F,0
33126000,3276500,100,P,T,0
33126000,3276500,200,P,T,0
33129000,3276600,100,P,T,0
33129000,3276500,100,Z,T,0
33133000,3276500,100,Q,@F,0
33133000,3276500,272,Q,@F,0
33133000,3276500,100,Q,@F,0
33187000,3275300,100,P,T,0
33193000,3275300,100,Q,@F,0
33197000,3275300,200,Q,@F,0
33229000,3275300,100,Q,@F,0
33252000,3275300,100,Q,@F,0
33257000,3275300,100,Q,@F,0
33317000,3276000,100,Q,@F,0
33317000,3276000,900,Q,@F,0
33376000,3276600,100,P,T,0
33394000,3276400,100,Q,T,0
33394000,3276600,200,Q,T,0
33394000,3276600,200,Q,T,0
33394000,3276600,500,Q,T,0
33404000,3275400,100,P,@F,0
33404000,3275300,177,Q,@F,0
33404000,3275800,501,P,T,0
33409000,3275800,599,P,@F,0
33430000,3275800,401,Z,@F,0
33459000,3276400,100,Q,@F,0
33459000,3276500,100,Y,@F,0
33459000,3276500,100,P,@F,0
33459000,3276500,100,Q,@F,0
33459000,3276600,100,Q,@F,0
33476000,3276600,751,Q,@F,0
33480000,3275500,100,P,@F,0
33480000,3275500,100,Q,@F,0
33508000,3276500,200,Q,@F,0
33508000,3276600,249,Q,@F,0
33515000,3276600,800,Q,@F,0
33518000,3276600,101,P,T,0
33557000,3275400,100,Q,T,0
33559000,3276000,500,Q,@F,0
33565000,3275200,100,P,T,0
33565000,3275200,100,J,T,0
33567000,3275100,100,P,@F,0
33567000,3275100,100,P,@F,0
33581000,3274500,100,P,T,0
33588000,3274900,100,Q,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33611000,3275100,100,P,@F,0
33630000,3274200,100,P,T,0
33631000,3275000,100,Q,T,0
33631000,3275000,100,Y,T,0
33631000,3275000,1100,P,T,0
33631000,3275000,100,P,T,0
33631000,3275000,100,J,T,0
33634000,3275100,100,P,T,0
33638000,3275100,100,P,T,0
33641000,3275000,100,P,T,0
33645000,3275100,500,P,T,0
33652000,3275100,100,P,@F,0
33656000,3275100,100,P,T,0
33663000,3275000,100,P,@F,0
33664000,3275000,100,P,@F,0
33664000,3275000,100,P,@F,0
33683000,3274200,200,P,@F,0
33683000,3274200,175,P,@F,0
33684000,3274200,125,P,T,0
33684000,3274200,100,P,T,0
33686000,3274100,100,Q,@F,0
33697000,3273100,500,P,T,0
33706000,3272800,470,P,T,0
33713000,3273000,300,Q,@F,0
33716000,3273000,100,Q,@F,0
33716000,3272600,100,Q,T,0
33720000,3272700,100,P,@,0
33794000,3271000,300,P,@F,0
33794000,3271000,100,Z,@F,0
33799000,3271000,100,Z,@F,0
33799000,3270300,100,P,@F,0
33799000,3270300,300,P,@F,0
33799000,3270100,100,P,@F,0
33835000,3271000,300,Q,@F,0
33838000,3271000,100,Q,@F,0
33841000,3270300,100,P,@F,0
33841000,3270300,185,P,@F,0
33858000,3270300,100,P,T,0
33858000,3270300,110,P,T,0
33858000,3270000,189,Q,@F,0
33858000,3270000,200,Q,@F,0
33858000,3270000,2286,Q,@F,0
33860000,3270200,100,P,@F,0
33861000,3270100,285,P,T,0
33862000,3269000,100,Q,@F,0
33888000,3271000,150,Q,@F,0
33958000,3272100,100,K,T,0
33985000,3273000,300,P,@F,0
34008000,3274600,100,P,@F,0
34008000,3274600,100,P,@F,0
34008000,3274600,100,P,@F,0
34080000,3270400,150,Q,T,0
34080000,3270400,100,Q,T,0
34080000,3270300,400,Q,T,0
34080000,3270100,100,Q,T,0
34080000,3268000,300,Q,T,0
34080000,3267500,100,Q,T,0
34080000,3267500,900,Q,T,0
34080000,3267000,100,Q,T,0
34080000,3267000,200,Q,T,0
34080000,3266900,100,Q,T,0
34080000,3265700,200,Q,T,0
34080000,3265700,500,Q,T,0
34080000,3265000,200,Q,@F,0
34080000,3265000,100,Q,@F,0
34080000,3265000,100,Q,@F,0
34080000,3263700,100,Q,@F,0
34080000,3262300,100,Q,@F,0
34080000,3262300,490,Q,@F,0
34080000,3267900,340,Q,@F,0
34080000,3262300,100,Q,@F,0
34080000,3262300,100,Q,@F,0
34080000,3262300,100,Q,@F,0
34080000,3262300,100,Q,@F,0
34080000,3265000,200,K,T,0
34080000,3272600,100,P,T,0
34080000,3272600,105,P,@F,0
34080000,3272600,295,P,@F,0
34080000,3270000,500,P,@F,0
34080000,3270000,2361,P,@F,0
34080000,3270000,139,P,T,0
34080000,3269800,300,P,T,0
34080000,3269800,700,P,T,0
34080000,3269700,100,P,T,0
34080000,3269600,500,P,T,0
34080000,3269500,100,P,T,0
34080000,3268800,200,P,T,0
34080000,3268800,500,P,T,0
34080000,3267100,100,P,@,0
34080000,3262300,100,Q,@F,0
34080000,3262300,100,Q,@F,0
34080000,3267100,100,P,@,0
34080000,3266600,100,P,@F,0
34080000,3266600,100,P,@F,0
34080000,3266600,100,P,T,0
34080000,3266600,190,P,T,0
34081000,3263600,100,P,@F,0
34090000,3265700,100,P,@F,0
34109000,3268100,300,Q,@F,0
34110000,3265200,100,P,@F,0
34110000,3265100,1000,P,@F,0
34120000,3266100,200,P,@F,0
34123000,3267600,100,P,T,0
34124000,3267600,100,P,T,0
34124000,3267600,100,P,T,0
34125000,3267600,100,P,T,0
34149000,3267100,200,Q,@F,0
34150000,3267100,300,Q,@F,0
34168000,3267600,500,P,T,0
34168000,3267600,100,P,T,0
34169000,3267600,100,P,T,0
34169000,3267600,100,P,T,0
34169000,3267600,100,P,T,0
34169000,3267600,100,P,T,0
34169000,3267600,100,P,T,0
34169000,3267600,100,P,T,0
34169000,3267600,400,P,T,0
34169000,3267600,100,P,T,0
34170000,3267600,200,P,T,0
34170000,3267800,500,Q,@F,0
34170000,3267800,500,Q,@F,0
34171000,3268300,100,P,@F,0
34171000,3268400,100,Q,@F,0
34174000,3267600,100,P,@F,0
34175000,3267600,100,P,@F,0
34175000,3267600,100,P,@F,0
34175000,3267600,100,P,@F,0
34175000,3267600,100,P,@F,0
34175000,3267600,500,P,@F,0
34176000,3267600,100,P,@F,0
34176000,3267600,100,P,@F,0
34176000,3267600,100,P,@F,0
34176000,3267600,100,P,@F,0
34177000,3268300,100,Q,@F,0
34177000,3268400,100,Q,@F,0
34177000,3268400,400,Q,@F,0
34177000,3268400,100,Q,T,0
34177000,3268400,100,Q,@F,0
34177000,3268400,100,Q,@F,0
34190000,3267800,500,Q,@F,0
34195000,3268200,100,Q,@F,0
34195000,3268400,404,Q,@F,0
34195000,3268400,100,Q,@F,0
34195000,3268400,500,Q,@F,0
34195000,3268400,500,Q,@F,0
34195000,3268400,200,Q,@F,0
34195000,3268000,100,Q,T,0
34195000,3268500,500,Q,@F,0
34195000,3268500,100,Q,@F,0
34195000,3268500,100,Q,@F,0
34196000,3268700,100,Q,T,0
34197000,3270000,500,Q,T,0
34197000,3271300,180,Q,@F,0
34197000,3271500,100,Q,T,0
34197000,3270000,100,P,@F,0
34197000,3271000,100,Q,T,0
34199000,3270500,100,Q,@F,0
34200000,3269900,100,Q,@F,0
34200000,3269800,100,Q,@F,0
34200000,3269100,100,Q,@F,0
34200000,3269100,100,Q,@F,0
34200000,3269100,100,Q,@F,0
34200000,3269000,100,B,@F,0
34200000,3269000,200,B,@F,0
34200000,3269100,100,Y,@F,0
34200000,3269000,100,Y,@F,0
34200000,3268700,100,Q,@F,0
34200000,3268600,100,Q,@F,0
34200000,3269100,100,J,@F,0
34200000,3268700,200,Q,@F,0
34200000,3268600,100,Q,@F,0
34200000,3268600,100,J,@F,0
34200000,3271800,100,Y,@F,0
34200000,3267900,123510,Q,@O,0
34200000,3267900,123510,Q,Q,0
34200000,3268100,100,Q,@F,0
34200000,3268900,100,Q,,0
34200000,3268800,100,P,@F,0
34200000,3268800,100,P,@F,0
34200000,3268800,100,P,@F,0
34200000,3268700,100,P,@F,0
34200000,3269000,150,Q,@F,0
34200000,3268700,100,B,@F,0
34200000,3269000,200,Q,@F,0
34200000,3269000,704,Q,@F,0
34200000,3268700,100,Y,@F,0
34200000,3269000,200,Q,,0
34200000,3269900,124,Q,@F,0
34200000,3270000,317,Q,@F,0
34200000,3268700,100,Y,@F,0
34201000,3267700,179,Q,,0
34201000,3267700,104,Q,@F,0
34201000,3267700,100,Z,@F,0
34201000,3268800,100,Q,,0
34201000,3269100,100,Z,,0
34201000,3267700,100,Z,,0
34201000,3267600,100,Z,@F,0
34201000,3267500,100,B,@F,0
34201000,3267500,100,Y,@F,0
34201000,3267500,100,Q,,0
34201000,3267500,228,Q,,0
34201000,3267500,100,Q,,0
34201000,3267500,140,Q,,0
34202000,3267600,100,P,@F,0
34202000,3267600,100,P,,0
34203000,3269000,100,D,,0
34203000,3268000,100,B,,0
34203000,3267800,100,K,,0
34203000,3267500,500,P,,0
34203000,3267500,100,P,,0
34203000,3267500,100,P,,0
34203000,3268000,100,P,,0
34203000,3267700,100,Q,@F,0
34203000,3267600,100,Q,@F,0
34203000,3267600,100,Q,@F,0
34203000,3268000,100,Y,@F,0
34203000,3268000,100,Y,@F,0
34203000,3268000,100,Y,@F,0
34203000,3267700,124,Q,,0
34203000,3267100,124,Q,,0
34203000,3267600,100,Q,@F,0
34203000,3267600,100,Q,@F,0
34203000,3267800,100,Q,@F,0
34203000,3267000,100,P,@F,0
34203000,3267000,100,Q,@F,0
34203000,3268000,300,D,,0
34204000,3267000,100,P,@F,0
34204000,3267800,100,D,,0
34204000,3267600,100,Q,@F,0
34204000,3267000,100,P,@F,0
34205000,3268000,300,Q,@F,0
34205000,3268000,100,J,,0
34205000,3267600,100,Q,@F,0
34205000,3267000,200,Q,@F,0
34205000,3267000,100,J,,0
34205000,3268000,100,Q,@F,0
34205000,3268000,100,Q,@F,0
34205000,3268000,200,Q,@F,0
34205000,3268000,100,Q,@F,0
34205000,3268000,100,Q,@F,0
34205000,3268000,100,Q,,0
34205000,3267100,100,P,,0
34205000,3268000,100,Q,,0
34205000,3268400,100,P,@F,0
34205000,3268400,100,P,@F,0
34206000,3269600,100,D,,0
34206000,3268100,100,Q,@F,0
34206000,3268000,100,Q,@F,0
34206000,3268000,100,Q,@F,0
34206000,3268000,100,Q,@F,0
34206000,3268000,100,D,,0
